seed	n_val	n_test	n_full	gt_in_prompt	stepfinder-alg.s42_step@1_val	stepfinder-alg.s42_step@1_test	stepfinder-alg.s42_step@1_full	stepfinder-alg.s42_agent@1_val	stepfinder-alg.s42_agent@1_test	stepfinder-alg.s42_agent@1_full	stepfinder-alg.s43_step@1_val	stepfinder-alg.s43_step@1_test	stepfinder-alg.s43_step@1_full	stepfinder-alg.s43_agent@1_val	stepfinder-alg.s43_agent@1_test	stepfinder-alg.s43_agent@1_full	stepfinder-alg.s44_step@1_val	stepfinder-alg.s44_step@1_test	stepfinder-alg.s44_step@1_full	stepfinder-alg.s44_agent@1_val	stepfinder-alg.s44_agent@1_test	stepfinder-alg.s44_agent@1_full	stepfinder-alg.s45_step@1_val	stepfinder-alg.s45_step@1_test	stepfinder-alg.s45_step@1_full	stepfinder-alg.s45_agent@1_val	stepfinder-alg.s45_agent@1_test	stepfinder-alg.s45_agent@1_full	stepfinder-alg.s46_step@1_val	stepfinder-alg.s46_step@1_test	stepfinder-alg.s46_step@1_full	stepfinder-alg.s46_agent@1_val	stepfinder-alg.s46_agent@1_test	stepfinder-alg.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
11	26	64	127	False	0.0	0.03125	0.031496062992125984	0.23076923076923078	0.328125	0.28346456692913385	0.0	0.03125	0.023622047244094488	0.15384615384615385	0.234375	0.2047244094488189	0.0	0.0625	0.05511811023622047	0.5769230769230769	0.53125	0.5669291338582677	0.0	0.03125	0.023622047244094488	0.5769230769230769	0.453125	0.48031496062992124	0.07692307692307693	0.15625	0.16535433070866143	0.8461538461538461	0.75	0.7637795275590551	0.15625	0.75	0.16535433070866143	0.7637795275590551
12	26	64	127	False	0.07692307692307693	0.0	0.031496062992125984	0.2692307692307692	0.265625	0.28346456692913385	0.038461538461538464	0.0	0.023622047244094488	0.23076923076923078	0.1875	0.2047244094488189	0.038461538461538464	0.03125	0.05511811023622047	0.6153846153846154	0.546875	0.5669291338582677	0.07692307692307693	0.0	0.023622047244094488	0.5	0.484375	0.48031496062992124	0.3076923076923077	0.140625	0.16535433070866143	0.8461538461538461	0.6875	0.7637795275590551	0.140625	0.6875	0.16535433070866143	0.7637795275590551
13	26	64	127	False	0.07692307692307693	0.03125	0.031496062992125984	0.4230769230769231	0.25	0.28346456692913385	0.07692307692307693	0.015625	0.023622047244094488	0.3076923076923077	0.1875	0.2047244094488189	0.07692307692307693	0.046875	0.05511811023622047	0.46153846153846156	0.578125	0.5669291338582677	0.038461538461538464	0.015625	0.023622047244094488	0.4230769230769231	0.515625	0.48031496062992124	0.11538461538461539	0.171875	0.16535433070866143	0.6538461538461539	0.859375	0.7637795275590551	0.171875	0.859375	0.16535433070866143	0.7637795275590551
14	26	64	127	False	0.0	0.0625	0.031496062992125984	0.3076923076923077	0.265625	0.28346456692913385	0.0	0.046875	0.023622047244094488	0.23076923076923078	0.171875	0.2047244094488189	0.038461538461538464	0.078125	0.05511811023622047	0.6538461538461539	0.5625	0.5669291338582677	0.0	0.03125	0.023622047244094488	0.6153846153846154	0.453125	0.48031496062992124	0.2692307692307692	0.15625	0.16535433070866143	0.8461538461538461	0.75	0.7637795275590551	0.15625	0.75	0.16535433070866143	0.7637795275590551
15	26	64	127	False	0.07692307692307693	0.015625	0.031496062992125984	0.34615384615384615	0.3125	0.28346456692913385	0.07692307692307693	0.0	0.023622047244094488	0.34615384615384615	0.1875	0.2047244094488189	0.07692307692307693	0.046875	0.05511811023622047	0.5769230769230769	0.546875	0.5669291338582677	0.0	0.015625	0.023622047244094488	0.5	0.421875	0.48031496062992124	0.23076923076923078	0.140625	0.16535433070866143	0.6923076923076923	0.796875	0.7637795275590551	0.140625	0.796875	0.16535433070866143	0.7637795275590551
16	26	64	127	False	0.0	0.03125	0.031496062992125984	0.19230769230769232	0.28125	0.28346456692913385	0.0	0.015625	0.023622047244094488	0.11538461538461539	0.1875	0.2047244094488189	0.038461538461538464	0.078125	0.05511811023622047	0.5384615384615384	0.609375	0.5669291338582677	0.0	0.046875	0.023622047244094488	0.4230769230769231	0.46875	0.48031496062992124	0.23076923076923078	0.15625	0.16535433070866143	0.6153846153846154	0.859375	0.7637795275590551	0.15625	0.859375	0.16535433070866143	0.7637795275590551
17	26	64	127	False	0.038461538461538464	0.015625	0.031496062992125984	0.2692307692307692	0.28125	0.28346456692913385	0.038461538461538464	0.015625	0.023622047244094488	0.2692307692307692	0.125	0.2047244094488189	0.07692307692307693	0.03125	0.05511811023622047	0.4230769230769231	0.5625	0.5669291338582677	0.0	0.015625	0.023622047244094488	0.5384615384615384	0.4375	0.48031496062992124	0.11538461538461539	0.140625	0.16535433070866143	0.6538461538461539	0.8125	0.7637795275590551	0.140625	0.8125	0.16535433070866143	0.7637795275590551
18	26	64	127	False	0.038461538461538464	0.046875	0.031496062992125984	0.34615384615384615	0.28125	0.28346456692913385	0.038461538461538464	0.03125	0.023622047244094488	0.23076923076923078	0.203125	0.2047244094488189	0.07692307692307693	0.0625	0.05511811023622047	0.5384615384615384	0.5625	0.5669291338582677	0.0	0.03125	0.023622047244094488	0.38461538461538464	0.5	0.48031496062992124	0.19230769230769232	0.140625	0.16535433070866143	0.7307692307692307	0.8125	0.7637795275590551	0.140625	0.8125	0.16535433070866143	0.7637795275590551
19	26	64	127	False	0.038461538461538464	0.03125	0.031496062992125984	0.15384615384615385	0.25	0.28346456692913385	0.038461538461538464	0.015625	0.023622047244094488	0.15384615384615385	0.21875	0.2047244094488189	0.038461538461538464	0.046875	0.05511811023622047	0.5	0.546875	0.5669291338582677	0.0	0.03125	0.023622047244094488	0.46153846153846156	0.4375	0.48031496062992124	0.11538461538461539	0.21875	0.16535433070866143	0.8076923076923077	0.734375	0.7637795275590551	0.21875	0.734375	0.16535433070866143	0.7637795275590551
20	26	64	127	False	0.038461538461538464	0.03125	0.031496062992125984	0.3076923076923077	0.203125	0.28346456692913385	0.038461538461538464	0.015625	0.023622047244094488	0.23076923076923078	0.140625	0.2047244094488189	0.0	0.078125	0.05511811023622047	0.5384615384615384	0.578125	0.5669291338582677	0.0	0.03125	0.023622047244094488	0.5384615384615384	0.40625	0.48031496062992124	0.11538461538461539	0.171875	0.16535433070866143	0.8461538461538461	0.734375	0.7637795275590551	0.171875	0.734375	0.16535433070866143	0.7637795275590551
