model	subset	n_val	n_test	n_full	gt_in_prompt	stepfinder-pca-tsel.s42_step@1_val	stepfinder-pca-tsel.s42_step@1_test	stepfinder-pca-tsel.s42_step@1_full	stepfinder-pca-tsel.s42_agent@1_val	stepfinder-pca-tsel.s42_agent@1_test	stepfinder-pca-tsel.s42_agent@1_full	stepfinder-pca-tsel.s43_step@1_val	stepfinder-pca-tsel.s43_step@1_test	stepfinder-pca-tsel.s43_step@1_full	stepfinder-pca-tsel.s43_agent@1_val	stepfinder-pca-tsel.s43_agent@1_test	stepfinder-pca-tsel.s43_agent@1_full	stepfinder-pca-tsel.s44_step@1_val	stepfinder-pca-tsel.s44_step@1_test	stepfinder-pca-tsel.s44_step@1_full	stepfinder-pca-tsel.s44_agent@1_val	stepfinder-pca-tsel.s44_agent@1_test	stepfinder-pca-tsel.s44_agent@1_full	stepfinder-pca-tsel.s45_step@1_val	stepfinder-pca-tsel.s45_step@1_test	stepfinder-pca-tsel.s45_step@1_full	stepfinder-pca-tsel.s45_agent@1_val	stepfinder-pca-tsel.s45_agent@1_test	stepfinder-pca-tsel.s45_agent@1_full	stepfinder-pca-tsel.s46_step@1_val	stepfinder-pca-tsel.s46_step@1_test	stepfinder-pca-tsel.s46_step@1_full	stepfinder-pca-tsel.s46_agent@1_val	stepfinder-pca-tsel.s46_agent@1_test	stepfinder-pca-tsel.s46_agent@1_full	baseline_best_step@1_test	baseline_best_agent@1_test	baseline_best_step@1_full	baseline_best_agent@1_full
qwen3.5-9b	math500	32.0	79.0	157.0	0.0	0.10416666666666667	0.0970464135021097	0.08917197452229299	0.2916666666666667	0.24894514767932488	0.267515923566879	0.375	0.4430379746835443	0.3949044585987262	0.4791666666666667	0.5147679324894515	0.4968152866242039	0.25	0.3248945147679325	0.27388535031847133	0.3854166666666667	0.46413502109704646	0.4331210191082803	0.4270833333333333	0.49789029535864976	0.44585987261146504	0.5	0.5654008438818566	0.5286624203821656	0.46875	0.5274261603375527	0.4777070063694267	0.4895833333333333	0.5443037974683544	0.5159235668789809	0.5274261603375527	0.5654008438818566	0.4777070063694267	0.5286624203821656
qwen3.5-9b	mmlu_pro	19.0	46.0	92.0	0.0	0.24561403508771928	0.2536231884057971	0.25	0.3859649122807018	0.4275362318840579	0.41304347826086957	0.4561403508771929	0.36231884057971014	0.3804347826086956	0.5964912280701754	0.5797101449275363	0.5760869565217391	0.22807017543859645	0.29710144927536236	0.2608695652173913	0.456140350877193	0.5217391304347826	0.47826086956521746	0.49122807017543857	0.4202898550724638	0.45652173913043476	0.6140350877192983	0.6159420289855072	0.6304347826086957	0.4035087719298245	0.30434782608695654	0.33695652173913043	0.543859649122807	0.5	0.5217391304347826	0.4202898550724638	0.6159420289855072	0.45652173913043476	0.6304347826086957
qwen3.5-9b	musique	63.0	156.0	312.0	0.0	0.2328042328042328	0.20085470085470084	0.20192307692307696	0.7142857142857143	0.6666666666666666	0.673076923076923	0.15873015873015872	0.13888888888888887	0.13782051282051283	0.6878306878306878	0.6239316239316239	0.6346153846153846	0.22751322751322753	0.18162393162393164	0.1891025641025641	0.7354497354497355	0.6709401709401709	0.6858974358974358	0.22751322751322753	0.19017094017094016	0.1955128205128205	0.7248677248677248	0.673076923076923	0.6858974358974358	0.30158730158730157	0.26282051282051283	0.25961538461538464	0.7513227513227513	0.7029914529914528	0.7147435897435898	0.26282051282051283	0.705128205128205	0.25961538461538464	0.7147435897435898
qwen3.5-9b	wikimqa	147.0	367.0	733.0	0.0	0.14512471655328799	0.14532243415077203	0.14597544338335608	0.7324263038548753	0.6975476839237057	0.7066848567530696	0.08616780045351473	0.0935513169845595	0.08867667121418826	0.691609977324263	0.6884650317892825	0.6889495225102319	0.15419501133786848	0.16621253405994552	0.15688949522510232	0.7346938775510204	0.6975476839237057	0.7053206002728513	0.14739229024943312	0.17801998183469572	0.17053206002728513	0.7165532879818595	0.7084468664850135	0.7094133697135061	0.1927437641723356	0.19709355131698456	0.19781718963165076	0.7301587301587302	0.6830154405086285	0.6998635743519782	0.20072661217075385	0.7084468664850135	0.19781718963165076	0.7094133697135061
deepseek-8b	arc	61.0	152.0	304.0	0.0	0.09289617486338797	0.09210526315789473	0.08223684210526316	0.14207650273224046	0.16447368421052633	0.1513157894736842	0.01639344262295082	0.043859649122807015	0.03289473684210526	0.054644808743169404	0.07017543859649122	0.06907894736842106	0.4098360655737705	0.375	0.3881578947368421	0.48087431693989074	0.46710526315789475	0.46381578947368424	0.19672131147540983	0.1425438596491228	0.1611842105263158	0.22950819672131148	0.20394736842105263	0.21710526315789477	0.054644808743169404	0.030701754385964914	0.03289473684210526	0.16939890710382513	0.14254385964912278	0.13157894736842105	0.375	0.46710526315789475	0.3881578947368421	0.46381578947368424
deepseek-8b	gaia	10.0	25.0	50.0	0.0	0.3	0.28	0.3	0.4666666666666666	0.5066666666666667	0.5	0.0	0.0	0.0	0.30000000000000004	0.21333333333333335	0.22	0.2333333333333333	0.13333333333333333	0.16	0.7333333333333334	0.4533333333333333	0.56	0.4666666666666666	0.28	0.34	0.7000000000000001	0.49333333333333335	0.58	0.26666666666666666	0.13333333333333333	0.14	0.5666666666666665	0.44	0.48	0.2933333333333334	0.52	0.34	0.58
deepseek-8b	hotpot	116.0	289.0	578.0	0.0	0.3994252873563218	0.3679354094579008	0.3737024221453287	0.6522988505747126	0.6124567474048442	0.629757785467128	0.0545977011494253	0.05305651672433679	0.05709342560553634	0.27011494252873564	0.24452133794694345	0.2508650519031142	0.15804597701149425	0.15570934256055363	0.157439446366782	0.5948275862068965	0.5674740484429065	0.5743944636678201	0.3505747126436782	0.35986159169550175	0.3546712802768166	0.5890804597701149	0.5824682814302191	0.5795847750865052	0.16954022988505746	0.1580161476355248	0.1522491349480969	0.5804597701149424	0.5732410611303345	0.5726643598615917	0.3679354094579008	0.6124567474048442	0.3737024221453287	0.629757785467128
deepseek-8b	math500	32.0	79.0	157.0	0.0	0.19791666666666666	0.12236286919831224	0.14012738853503184	0.28125	0.2658227848101266	0.2802547770700637	0.052083333333333336	0.016877637130801686	0.02547770700636943	0.08333333333333333	0.03375527426160338	0.07643312101910828	0.17708333333333334	0.1687763713080169	0.1592356687898089	0.3541666666666667	0.26582278481012656	0.2929936305732484	0.22916666666666666	0.23628691983122363	0.23566878980891723	0.22916666666666666	0.24472573839662448	0.2611464968152866	0.125	0.10970464135021096	0.10828025477707008	0.3125	0.270042194092827	0.2802547770700637	0.23628691983122363	0.2742616033755274	0.23566878980891723	0.2929936305732484
deepseek-8b	mmlu_pro	19.0	46.0	92.0	0.0	0.15789473684210525	0.18115942028985507	0.17391304347826086	0.21052631578947367	0.2826086956521739	0.2608695652173913	0.017543859649122806	0.021739130434782608	0.021739130434782608	0.10526315789473684	0.08695652173913043	0.08695652173913043	0.31578947368421045	0.21014492753623185	0.23913043478260873	0.43859649122807015	0.4275362318840579	0.41304347826086957	0.22807017543859645	0.3115942028985507	0.2717391304347826	0.31578947368421045	0.4202898550724637	0.358695652173913	0.10526315789473684	0.08695652173913043	0.07608695652173914	0.21052631578947367	0.3115942028985507	0.25	0.3115942028985507	0.43478260869565216	0.2717391304347826	0.41304347826086957
deepseek-8b	musique	63.0	156.0	312.0	0.0	0.34920634920634913	0.32264957264957267	0.32051282051282054	0.5714285714285714	0.594017094017094	0.5705128205128205	0.031746031746031744	0.04700854700854701	0.041666666666666664	0.2698412698412698	0.297008547008547	0.2724358974358974	0.17460317460317457	0.17094017094017092	0.16346153846153846	0.5714285714285714	0.5448717948717948	0.5480769230769231	0.30158730158730157	0.2884615384615385	0.28525641025641024	0.544973544973545	0.5363247863247863	0.5256410256410257	0.08465608465608465	0.09188034188034189	0.08974358974358974	0.4603174603174603	0.47222222222222215	0.4711538461538461	0.32264957264957267	0.594017094017094	0.32051282051282054	0.5705128205128205
deepseek-8b	wikimqa	147.0	367.0	733.0	0.0	0.3786848072562358	0.36058128973660314	0.36698499317871763	0.6598639455782312	0.709355131698456	0.6930422919508867	0.036281179138321996	0.035422343324250684	0.03274215552523874	0.35147392290249435	0.38237965485921893	0.36971350613915416	0.1111111111111111	0.12352406902815621	0.11869031377899046	0.6530612244897959	0.6784741144414168	0.6643929058663028	0.3582766439909297	0.3651226158038147	0.35879945429740784	0.6349206349206349	0.6657584014532243	0.6534788540245566	0.10430839002267574	0.11716621253405994	0.1077762619372442	0.5804988662131519	0.6403269754768393	0.6180081855388813	0.3651226158038147	0.709355131698456	0.36698499317871763	0.6930422919508867
qwen3.5-4b	arc	61.0	152.0	304.0	0.0	0.33879781420765026	0.32456140350877194	0.3355263157894737	0.4644808743169399	0.4385964912280702	0.44078947368421045	0.09836065573770492	0.08552631578947367	0.08881578947368422	0.2677595628415301	0.2236842105263158	0.21710526315789477	0.00546448087431694	0.024122807017543862	0.019736842105263157	0.07650273224043715	0.08333333333333333	0.07236842105263158	0.11475409836065574	0.13157894736842105	0.11842105263157894	0.2677595628415301	0.2631578947368421	0.24013157894736845	0.6120218579234973	0.5328947368421053	0.5526315789473685	0.7049180327868853	0.625	0.6381578947368421	0.5328947368421053	0.625	0.5526315789473685	0.6381578947368421
qwen3.5-4b	gaia	10.0	25.0	50.0	0.0	0.26666666666666666	0.14666666666666667	0.14	0.5333333333333333	0.4000000000000001	0.42	0.10000000000000002	0.22666666666666668	0.16	0.43333333333333335	0.5333333333333333	0.5	0.0	0.0	0.0	0.10000000000000002	0.13333333333333333	0.14	0.3333333333333333	0.25333333333333335	0.26	0.6333333333333333	0.5333333333333333	0.56	0.3666666666666667	0.29333333333333333	0.3	0.6333333333333333	0.5333333333333333	0.56	0.3066666666666667	0.5466666666666667	0.3	0.56
qwen3.5-4b	hotpot	116.0	289.0	578.0	0.0	0.19827586206896552	0.17416378316032297	0.17128027681660898	0.7097701149425287	0.6747404844290656	0.6678200692041522	0.12931034482758622	0.15916955017301038	0.14878892733564014	0.67816091954023	0.6747404844290656	0.6678200692041522	0.03160919540229885	0.04267589388696655	0.03633217993079585	0.4166666666666667	0.39331026528258367	0.3892733564013841	0.16379310344827588	0.13610149942329872	0.14013840830449828	0.7241379310344828	0.7035755478662052	0.7006920415224913	0.21839080459770113	0.20645905420991925	0.21453287197231838	0.7327586206896552	0.7277970011534025	0.7231833910034601	0.20645905420991925	0.7277970011534025	0.21453287197231838	0.7231833910034601
qwen3.5-4b	math500	32.0	79.0	157.0	0.0	0.11458333333333333	0.189873417721519	0.15286624203821655	0.2708333333333333	0.31223628691983124	0.3057324840764331	0.08333333333333333	0.10548523206751055	0.08917197452229299	0.2708333333333333	0.28270042194092826	0.2802547770700637	0.03125	0.004219409282700422	0.01910828025477707	0.10416666666666667	0.10126582278481011	0.12101910828025479	0.08333333333333333	0.12658227848101267	0.10191082802547773	0.2708333333333333	0.27848101265822783	0.2802547770700637	0.3854166666666667	0.44725738396624476	0.3949044585987262	0.5625	0.5780590717299579	0.5477707006369427	0.44725738396624476	0.5780590717299579	0.3949044585987262	0.5477707006369427
qwen3.5-4b	mmlu_pro	19.0	46.0	92.0	0.0	0.17543859649122806	0.16666666666666666	0.17391304347826086	0.3508771929824561	0.36231884057971014	0.358695652173913	0.08771929824561403	0.13768115942028986	0.11956521739130437	0.2807017543859649	0.34057971014492755	0.31521739130434784	0.0	0.028985507246376812	0.021739130434782608	0.07017543859649122	0.13043478260869565	0.11956521739130437	0.07017543859649122	0.10144927536231883	0.08695652173913043	0.2807017543859649	0.3115942028985507	0.29347826086956524	0.49122807017543857	0.34782608695652173	0.391304347826087	0.631578947368421	0.5869565217391305	0.5978260869565217	0.34782608695652173	0.5869565217391305	0.391304347826087	0.5978260869565217
qwen3.5-4b	musique	63.0	156.0	312.0	0.0	0.20105820105820105	0.17735042735042736	0.1858974358974359	0.6825396825396824	0.6517094017094017	0.657051282051282	0.13756613756613756	0.14102564102564102	0.1346153846153846	0.6507936507936508	0.6324786324786325	0.6442307692307693	0.021164021164021163	0.023504273504273504	0.025641025641025644	0.38095238095238093	0.36324786324786323	0.36217948717948717	0.164021164021164	0.15598290598290598	0.15705128205128205	0.708994708994709	0.6645299145299145	0.673076923076923	0.24338624338624337	0.24145299145299146	0.23717948717948714	0.7513227513227513	0.7158119658119659	0.7275641025641025	0.24145299145299146	0.7158119658119659	0.23717948717948714	0.7275641025641025
qwen3.5-4b	wikimqa	147.0	367.0	733.0	0.0	0.1360544217687075	0.1335149863760218	0.12824010914051842	0.7052154195011338	0.6802906448683016	0.6875852660300138	0.12018140589569161	0.11716621253405994	0.11596180081855388	0.7188208616780045	0.6748410535876476	0.6889495225102319	0.006802721088435374	0.02815622161671208	0.020463847203274217	0.43537414965986393	0.47956403269754766	0.461118690313779	0.07709750566893424	0.09264305177111716	0.0791268758526603	0.7074829931972789	0.6993642143505904	0.6984993178717599	0.15419501133786848	0.14259763851044505	0.13915416098226466	0.7324263038548753	0.6793823796548594	0.6984993178717599	0.14259763851044505	0.6993642143505904	0.13915416098226466	0.6984993178717599
qwen3-14b	arc	61.0	152.0	304.0	0.0	0.42622950819672134	0.4605263157894737	0.46381578947368424	0.5683060109289617	0.5635964912280702	0.5592105263157895	0.7868852459016393	0.7478070175438596	0.7598684210526315	0.8743169398907104	0.8114035087719299	0.8190789473684209	0.01639344262295082	0.028508771929824556	0.023026315789473683	0.09289617486338797	0.10526315789473684	0.09539473684210527	0.6612021857923497	0.5986842105263158	0.6151315789473685	0.7486338797814208	0.6776315789473685	0.6875	0.6229508196721312	0.6403508771929824	0.6447368421052632	0.7377049180327869	0.725877192982456	0.7236842105263158	0.7478070175438596	0.8114035087719299	0.7598684210526315	0.8190789473684209
qwen3-14b	gaia	10.0	25.0	50.0	0.0	0.3333333333333333	0.28	0.28	0.6666666666666666	0.6000000000000001	0.62	0.3666666666666667	0.29333333333333333	0.3	0.6333333333333333	0.56	0.6	0.03333333333333333	0.02666666666666667	0.02	0.26666666666666666	0.28	0.32	0.3666666666666667	0.32	0.3	0.7000000000000001	0.6133333333333334	0.64	0.3666666666666667	0.24	0.28	0.7000000000000001	0.6266666666666667	0.66	0.32	0.64	0.3	0.66
qwen3-14b	hotpot	116.0	289.0	578.0	0.0	0.22413793103448276	0.1914648212226067	0.20069204152249134	0.7298850574712644	0.7197231833910035	0.7197231833910035	0.3362068965517242	0.32987312572087657	0.33217993079584773	0.7385057471264368	0.7335640138408305	0.7335640138408305	0.04310344827586207	0.0726643598615917	0.06228373702422144	0.3218390804597701	0.3079584775086505	0.3079584775086505	0.3132183908045977	0.2918108419838524	0.29930795847750863	0.7385057471264368	0.7277970011534025	0.7301038062283737	0.20689655172413793	0.1845444059976932	0.18858131487889274	0.7327586206896551	0.7174163783160322	0.7231833910034601	0.32987312572087657	0.7335640138408305	0.33217993079584773	0.7335640138408305
qwen3-14b	math500	32.0	79.0	157.0	0.0	0.2604166666666667	0.3080168776371308	0.2929936305732484	0.3229166666666667	0.3628691983122363	0.35668789808917195	0.3854166666666667	0.46835443037974683	0.41401273885350315	0.5625	0.5864978902953586	0.5414012738853503	0.052083333333333336	0.021097046413502112	0.02547770700636943	0.09375	0.08016877637130802	0.07643312101910828	0.375	0.3375527426160338	0.34394904458598724	0.4375	0.4008438818565401	0.40127388535031844	0.3854166666666667	0.45147679324894513	0.4203821656050956	0.5	0.5358649789029536	0.5031847133757962	0.46835443037974683	0.5864978902953586	0.4203821656050956	0.5414012738853503
qwen3-14b	mmlu_pro	19.0	46.0	92.0	0.0	0.47368421052631576	0.5072463768115941	0.5	0.5964912280701754	0.7391304347826088	0.6847826086956522	0.6666666666666666	0.6086956521739131	0.6304347826086957	0.8070175438596491	0.8405797101449276	0.8260869565217391	0.03508771929824561	0.043478260869565216	0.03260869565217391	0.05263157894736842	0.10144927536231885	0.08695652173913043	0.5087719298245613	0.5217391304347826	0.5217391304347826	0.6842105263157894	0.7318840579710143	0.7065217391304349	0.6315789473684211	0.5942028985507246	0.6195652173913043	0.7368421052631579	0.8043478260869565	0.782608695652174	0.6159420289855073	0.8405797101449276	0.6304347826086957	0.8260869565217391
qwen3-14b	musique	63.0	156.0	312.0	0.0	0.20634920634920637	0.1987179487179487	0.19230769230769232	0.7407407407407408	0.7158119658119658	0.717948717948718	0.35978835978835977	0.3846153846153846	0.3782051282051282	0.7619047619047619	0.732905982905983	0.7435897435897436	0.0582010582010582	0.05982905982905983	0.07051282051282051	0.42857142857142855	0.39957264957264954	0.4134615384615385	0.291005291005291	0.297008547008547	0.28846153846153844	0.7407407407407408	0.7264957264957266	0.7339743589743589	0.17989417989417988	0.1730769230769231	0.16666666666666666	0.7195767195767195	0.6773504273504273	0.6891025641025642	0.3846153846153846	0.732905982905983	0.3782051282051282	0.7435897435897436
qwen3-14b	wikimqa	147.0	367.0	733.0	0.0	0.09070294784580497	0.09627611262488646	0.09413369713506141	0.7324263038548753	0.6839237057220707	0.6984993178717599	0.2222222222222222	0.20072661217075385	0.20600272851296045	0.7324263038548753	0.6821071752951862	0.6998635743519782	0.06575963718820861	0.04268846503178928	0.04502046384720328	0.39909297052154197	0.37420526793823794	0.3806275579809004	0.21315192743764175	0.17529518619436876	0.18281036834924966	0.7278911564625851	0.6793823796548591	0.6944065484311052	0.08390022675736962	0.08719346049046321	0.08458390177353342	0.6961451247165532	0.6693914623069936	0.6780354706684856	0.20072661217075385	0.6848319709355133	0.20600272851296045	0.6998635743519782
qwen3.5-27b	arc	61.0	152.0	304.0	0.0	0.4972677595628416	0.5021929824561403	0.5	0.6120218579234973	0.6008771929824562	0.5921052631578947	0.6174863387978142	0.6403508771929824	0.6447368421052632	0.6994535519125682	0.7214912280701755	0.7138157894736842	0.5956284153005464	0.6030701754385964	0.6052631578947368	0.6994535519125683	0.6710526315789473	0.6743421052631579	0.31147540983606553	0.30921052631578944	0.3256578947368421	0.43169398907103823	0.4078947368421053	0.4144736842105263	0.02185792349726776	0.03289473684210526	0.029605263157894735	0.08196721311475409	0.09210526315789473	0.08223684210526316	0.6403508771929824	0.7214912280701755	0.6447368421052632	0.7138157894736842
qwen3.5-27b	gaia	10.0	25.0	50.0	0.0	0.3333333333333333	0.32	0.28	0.6000000000000001	0.6266666666666667	0.6	0.3333333333333333	0.26666666666666666	0.26	0.7666666666666666	0.6533333333333333	0.68	0.3	0.28	0.26	0.7000000000000001	0.5866666666666668	0.62	0.5	0.2933333333333334	0.32	0.5666666666666668	0.5733333333333334	0.58	0.03333333333333333	0.04	0.04	0.39999999999999997	0.3333333333333333	0.34	0.32	0.6666666666666666	0.32	0.68
qwen3.5-27b	hotpot	116.0	289.0	578.0	0.0	0.16091954022988506	0.1568627450980392	0.16262975778546712	0.6781609195402298	0.6655132641291811	0.6695501730103807	0.21551724137931036	0.20530565167243367	0.21453287197231838	0.7126436781609197	0.7012687427912341	0.7058823529411765	0.1752873563218391	0.17647058823529407	0.17301038062283736	0.6522988505747126	0.6632064590542098	0.6608996539792388	0.1925287356321839	0.1787773933102653	0.18166089965397925	0.7068965517241379	0.6978085351787774	0.6937716262975778	0.04310344827586207	0.05305651672433679	0.053633217993079595	0.46264367816091956	0.44752018454440606	0.4480968858131488	0.20530565167243367	0.7047289504036908	0.21453287197231838	0.7058823529411765
qwen3.5-27b	math500	32.0	79.0	157.0	0.0	0.34375	0.40928270042194087	0.36942675159235666	0.3854166666666667	0.44725738396624476	0.41401273885350315	0.4479166666666667	0.5400843881856541	0.48407643312101917	0.59375	0.5991561181434599	0.5668789808917197	0.3229166666666667	0.3291139240506329	0.3057324840764331	0.4166666666666667	0.43881856540084385	0.42675159235668786	0.15625	0.24472573839662448	0.22929936305732487	0.34375	0.379746835443038	0.36942675159235666	0.020833333333333332	0.012658227848101266	0.012738853503184716	0.11458333333333333	0.07172995780590717	0.10191082802547773	0.5400843881856541	0.5991561181434599	0.48407643312101917	0.5668789808917197
